id	sym	barcode	marker	cellType	data	target_cellType
ENSG00000111796	KLRB1	0.999669186647267	Natural killer cell_cellRef	CD8 T cells	hlca	FALSE
ENSG00000114200	BCHE	8.8194518355067e-10	Airway smooth muscle cell_cellRef	CD8 T cells	hlca	FALSE
ENSG00000114200	BCHE	8.8194518355067e-10	Myofibroblasts_hlca	CD8 T cells	hlca	FALSE
ENSG00000114638	UPK1B	1.20148335724934e-12	Suprabasal cell_cellRef	CD8 T cells	hlca	FALSE
ENSG00000115112	TFCP2L1	1.33402146806905e-06	Club (nasal)_hlca	CD8 T cells	hlca	FALSE
ENSG00000115523	GNLY	0.999959025564188	Natural killer cell_cellRef	CD8 T cells	hlca	FALSE
ENSG00000116690	PRG4	1.78138226392122e-10	Mesothelium_hlca	CD8 T cells	hlca	FALSE
ENSG00000117724	CENPF	0.0183015613311834	Lymphatic EC proliferating_hlca	CD8 T cells	hlca	FALSE
ENSG00000118513	MYB	3.18166027413191e-07	Tuft_hlca	CD8 T cells	hlca	FALSE
ENSG00000122852	SFTPA1	0.207829289003146	AT2_hlca	CD8 T cells	hlca	FALSE
ENSG00000122852	SFTPA1	0.207829289003146	Alveolar type 2 cell_cellRef	CD8 T cells	hlca	FALSE
ENSG00000124491	F13A1	9.9419032185688e-06	Interstitial Mph perivascular_hlca	CD8 T cells	hlca	FALSE
ENSG00000124491	F13A1	9.9419032185688e-06	Interstitial macrophage_cellRef	CD8 T cells	hlca	FALSE
ENSG00000126549	STATH	0	SMG serous (nasal)_hlca	CD8 T cells	hlca	FALSE
ENSG00000126861	OMG	1.44575790672619e-07	Multiciliated (nasal)_hlca	CD8 T cells	hlca	FALSE
ENSG00000128422	KRT17	0.00731274659837422	Basal resting_hlca	CD8 T cells	hlca	FALSE
ENSG00000129226	CD68	NA	Monocyte-derived Mph_hlca	CD8 T cells	hlca	FALSE
ENSG00000130300	PLVAP	0.0275287747020537	EC venous systemic_hlca	CD8 T cells	hlca	FALSE
ENSG00000130300	PLVAP	0.0275287747020537	Systemic venous endothelial cell_cellRef	CD8 T cells	hlca	FALSE
ENSG00000131042	LILRB2	0.000760903365018328	Non-classical monocyte_hlca	CD8 T cells	hlca	FALSE
ENSG00000131042	LILRB2	0.000760903365018328	Patrolling monocyte_cellRef	CD8 T cells	hlca	FALSE
ENSG00000131097	HIGD1B	3.33066907387547e-16	Pericytes_hlca	CD8 T cells	hlca	FALSE
ENSG00000131097	HIGD1B	3.33066907387547e-16	Pericyte_cellRef	CD8 T cells	hlca	FALSE
ENSG00000131203	IDO1	0.00297345812216732	Classical DC subset 1_cellRef	CD8 T cells	hlca	FALSE
ENSG00000131400	NAPSA	0.0180608709406925	Alveolar type 2 cell_cellRef	CD8 T cells	hlca	FALSE
ENSG00000131471	AOC3	9.90374306675257e-07	Alveolar fibroblasts_hlca	CD8 T cells	hlca	FALSE
ENSG00000131747	TOP2A	3.07149848111088e-07	AT2 proliferating_hlca	CD8 T cells	hlca	FALSE
ENSG00000132465	JCHAIN	0.999872052782719	Plasma cells_hlca	CD8 T cells	hlca	FALSE
ENSG00000132465	JCHAIN	0.999872052782719	Plasmacytoid DCs_hlca	CD8 T cells	hlca	FALSE
ENSG00000132514	CLEC10A	0.000420063422991501	DC2_hlca	CD8 T cells	hlca	FALSE
ENSG00000132514	CLEC10A	0.000420063422991501	Classical DC subset 2_cellRef	CD8 T cells	hlca	FALSE
ENSG00000133392	MYH11	0.0201035701956419	Vascular smooth muscle cell_cellRef	CD8 T cells	hlca	FALSE
ENSG00000134443	GRP	9.71445146547012e-17	Neuroendocrine_hlca	CD8 T cells	hlca	FALSE
ENSG00000134443	GRP	9.71445146547012e-17	Pulmonary neuroendocrine cell_cellRef	CD8 T cells	hlca	FALSE
ENSG00000134986	NREP	0.0011455965722067	Tuft cell_cellRef	CD8 T cells	hlca	FALSE
ENSG00000135549	PKIB	0.00115387535882916	Classical DC subset 2_cellRef	CD8 T cells	hlca	FALSE
ENSG00000136160	EDNRB	0.000914656231218225	EC aerocyte capillary_hlca	CD8 T cells	hlca	FALSE
ENSG00000136160	EDNRB	0.000914656231218225	Capillary 2 cell_cellRef	CD8 T cells	hlca	FALSE
ENSG00000136546	SCN7A	0.00359075527106756	Alveolar fibroblast 1_cellRef	CD8 T cells	hlca	FALSE
ENSG00000137077	CCL21	0.0815445631920583	Lymphatic endothelial cell_cellRef	CD8 T cells	hlca	FALSE
ENSG00000137077	CCL21	0.0815445631920583	Lymphatic EC mature_hlca	CD8 T cells	hlca	FALSE
ENSG00000137077	CCL21	0.0815445631920583	Lymphatic EC proliferating_hlca	CD8 T cells	hlca	FALSE
ENSG00000137673	MMP7	0.000849838997496133	SMG Basal/Duct cell_cellRef	CD8 T cells	hlca	FALSE
ENSG00000137709	POU2F3	1.47571651781895e-06	Tuft_hlca	CD8 T cells	hlca	FALSE
ENSG00000137709	POU2F3	1.47571651781895e-06	Tuft cell_cellRef	CD8 T cells	hlca	FALSE
ENSG00000137804	NUSAP1	0.00058180472556435	Alveolar Mph proliferating_hlca	CD8 T cells	hlca	FALSE
ENSG00000137975	CLCA2	1.0769163338864e-14	Suprabasal cell_cellRef	CD8 T cells	hlca	FALSE
ENSG00000139329	LUM	0.241515614137411	Alveolar fibroblasts_hlca	CD8 T cells	hlca	FALSE
ENSG00000142748	FCN3	0.0208250975704419	EC general capillary_hlca	CD8 T cells	hlca	FALSE
ENSG00000142748	FCN3	0.0208250975704419	Capillary 1 cell_cellRef	CD8 T cells	hlca	FALSE
ENSG00000143196	DPT	3.33066907387547e-16	Peribronchial fibroblasts_hlca	CD8 T cells	hlca	FALSE
ENSG00000143546	S100A8	0.0536700527745594	Inflammatory monocyte_cellRef	CD8 T cells	hlca	FALSE
ENSG00000148019	CEP78	0.297009805311762	Deuterosomal_hlca	CD8 T cells	hlca	FALSE
ENSG00000148773	MKI67	1.25157358877859e-05	T cells proliferating_hlca	CD8 T cells	hlca	FALSE
ENSG00000149021	SCGB1A1	0.980276141763906	Club (non-nasal)_hlca	CD8 T cells	hlca	FALSE
ENSG00000149021	SCGB1A1	0.980276141763906	Goblet (subsegmental)_hlca	CD8 T cells	hlca	FALSE
ENSG00000149021	SCGB1A1	0.980276141763906	Secretory cell_cellRef	CD8 T cells	hlca	FALSE
ENSG00000149021	SCGB1A1	0.980276141763906	pre-TB secretory_hlca	CD8 T cells	hlca	FALSE
ENSG00000149591	TAGLN	0.000132600340470468	Smooth muscle cell_hlca	CD8 T cells	hlca	FALSE
ENSG00000150045	KLRF1	0.920005831991016	NK cells_hlca	CD8 T cells	hlca	FALSE
ENSG00000153563	CD8A	0.857757749556605	CD8+ T cell_cellRef	CD8 T cells	hlca	FALSE
ENSG00000153993	SEMA3D	3.46944695195361e-17	Lymphatic EC differentiating_hlca	CD8 T cells	hlca	FALSE
ENSG00000155011	DKK2	1.91161309004428e-10	EC arterial_hlca	CD8 T cells	hlca	FALSE
ENSG00000155011	DKK2	1.91161309004428e-10	Arterial endothelial cell_cellRef	CD8 T cells	hlca	FALSE
ENSG00000156689	GLYATL2	0	SMG duct_hlca	CD8 T cells	hlca	FALSE
ENSG00000156738	MS4A1	0.652554811224948	B cells_hlca	CD8 T cells	hlca	FALSE
ENSG00000156738	MS4A1	0.652554811224948	B cell_cellRef	CD8 T cells	hlca	FALSE
ENSG00000159189	C1QC	0.953607361983303	Interstitial macrophage_cellRef	CD8 T cells	hlca	FALSE
ENSG00000160145	KALRN	1.50132277443316e-09	Lymphatic EC differentiating_hlca	CD8 T cells	hlca	FALSE
ENSG00000160654	CD3G	0.998533980869782	T cells proliferating_hlca	CD8 T cells	hlca	FALSE
ENSG00000162399	BSND	7.81330496179081e-12	Ionocyte_cellRef	CD8 T cells	hlca	FALSE
ENSG00000162399	BSND	7.81330496179081e-12	Ionocyte_hlca	CD8 T cells	hlca	FALSE
ENSG00000162747	FCGR3B	1.88454807314997e-11	Neutrophil_cellRef	CD8 T cells	hlca	FALSE
ENSG00000163017	ACTG2	0.0164057918002086	Smooth muscle cell FAM83D+_hlca	CD8 T cells	hlca	FALSE
ENSG00000163221	S100A12	0.981306783178347	Classical monocyte_hlca	CD8 T cells	hlca	FALSE
ENSG00000163520	FBLN2	2.84011067892276e-05	Alveolar fibroblast 2_cellRef	CD8 T cells	hlca	FALSE
ENSG00000163599	CTLA4	0.000358609367060669	T regulatory cell_cellRef	CD8 T cells	hlca	FALSE
ENSG00000163687	DNASE1L3	2.61449425631444e-06	DC1_hlca	CD8 T cells	hlca	FALSE
ENSG00000163735	CXCL5	0	Alveolar Mph CCL3+_hlca	CD8 T cells	hlca	FALSE
ENSG00000163737	PF4	0.000213492256022907	Megakaryocyte/Platelet_cellRef	CD8 T cells	hlca	FALSE
ENSG00000163751	CPA3	0.000189070762823706	Mast/Basophil_cellRef	CD8 T cells	hlca	FALSE
ENSG00000164035	EMCN	3.12927683765452e-10	EC venous systemic_hlca	CD8 T cells	hlca	FALSE
ENSG00000164035	EMCN	3.12927683765452e-10	Capillary 2 cell_cellRef	CD8 T cells	hlca	FALSE
ENSG00000164120	HPGD	0.751221135428682	Alveolar Mph MT-positive_hlca	CD8 T cells	hlca	FALSE
ENSG00000164265	SCGB3A2	0.226168056696047	Respiratory airway secretory cell_cellRef	CD8 T cells	hlca	FALSE
ENSG00000164265	SCGB3A2	0.226168056696047	AT0_hlca	CD8 T cells	hlca	FALSE
ENSG00000164287	CDC20B	1.62362134892291e-05	Deuterosomal_hlca	CD8 T cells	hlca	FALSE
ENSG00000164287	CDC20B	1.62362134892291e-05	Deuterosomal cell_cellRef	CD8 T cells	hlca	FALSE
ENSG00000164379	FOXQ1	5.03069808033274e-17	SMG Basal/Duct cell_cellRef	CD8 T cells	hlca	FALSE
ENSG00000165325	DEUP1	0	Deuterosomal cell_cellRef	CD8 T cells	hlca	FALSE
ENSG00000166803	PCLAF	2.23516185527961e-05	Alveolar Mph proliferating_hlca	CD8 T cells	hlca	FALSE
ENSG00000166803	PCLAF	2.23516185527961e-05	T cells proliferating_hlca	CD8 T cells	hlca	FALSE
ENSG00000166920	C15orf48	0.125539846201931	Monocyte-derived Mph_hlca	CD8 T cells	hlca	FALSE
ENSG00000166959	MS4A8	5.31363472523472e-05	Multiciliated (non-nasal)_hlca	CD8 T cells	hlca	FALSE
ENSG00000167286	CD3D	0.963690033969549	CD8 T cells_hlca	CD8 T cells	hlca	TRUE
ENSG00000167286	CD3D	0.963690033969549	CD4+ T cell_cellRef	CD8 T cells	hlca	FALSE
ENSG00000167286	CD3D	0.963690033969549	CD4 T cells_hlca	CD8 T cells	hlca	FALSE
ENSG00000167434	CA4	0.00405795472587112	Capillary 1 cell_cellRef	CD8 T cells	hlca	FALSE
ENSG00000167434	CA4	0.00405795472587112	EC general capillary_hlca	CD8 T cells	hlca	FALSE
ENSG00000167653	PSCA	0.666996958453365	Goblet cell_cellRef	CD8 T cells	hlca	FALSE
ENSG00000167653	PSCA	0.666996958453365	Club (nasal)_hlca	CD8 T cells	hlca	FALSE
ENSG00000168079	SCARA5	2.2658337706094e-10	Adventitial fibroblasts_hlca	CD8 T cells	hlca	FALSE
ENSG00000168878	SFTPB	0.892066667391634	pre-TB secretory_hlca	CD8 T cells	hlca	FALSE
ENSG00000168878	SFTPB	0.892066667391634	Respiratory airway secretory cell_cellRef	CD8 T cells	hlca	FALSE
ENSG00000169435	RASSF6	2.38589560808133e-05	Tuft cell_cellRef	CD8 T cells	hlca	FALSE
ENSG00000170323	FABP4	0.508521769649172	Alveolar macrophages_hlca	CD8 T cells	hlca	FALSE
ENSG00000170476	MZB1	0.112042849628534	Plasma cell_cellRef	CD8 T cells	hlca	FALSE
ENSG00000170891	CYTL1	0.0026269755819982	Hematopoietic stem cells_hlca	CD8 T cells	hlca	FALSE
ENSG00000170891	CYTL1	0.0026269755819982	Chondrocyte_cellRef	CD8 T cells	hlca	FALSE
ENSG00000171303	KCNK3	1.37667655053519e-14	Pericytes_hlca	CD8 T cells	hlca	FALSE
ENSG00000171303	KCNK3	1.37667655053519e-14	Pericyte_cellRef	CD8 T cells	hlca	FALSE
ENSG00000171346	KRT15	0.0389335606418225	Suprabasal_hlca	CD8 T cells	hlca	FALSE
ENSG00000171346	KRT15	0.0389335606418225	Basal cell_cellRef	CD8 T cells	hlca	FALSE
ENSG00000171346	KRT15	0.0389335606418225	Basal resting_hlca	CD8 T cells	hlca	FALSE
ENSG00000171462	DLK2	4.89776885714832e-10	Basal cell_cellRef	CD8 T cells	hlca	FALSE
ENSG00000171848	RRM2	0.000622143642616368	Alveolar Mph proliferating_hlca	CD8 T cells	hlca	FALSE
ENSG00000172137	CALB2	0.00021900426532806	Mesothelial cell_cellRef	CD8 T cells	hlca	FALSE
ENSG00000172137	CALB2	0.00021900426532806	Mesothelium_hlca	CD8 T cells	hlca	FALSE
ENSG00000172236	TPSAB1	0.211870112207951	Mast cells_hlca	CD8 T cells	hlca	FALSE
ENSG00000174059	CD34	9.14837662300272e-05	Systemic venous endothelial cell_cellRef	CD8 T cells	hlca	FALSE
ENSG00000174501	ANKRD36C	0.578793291295127	Goblet (bronchial)_hlca	CD8 T cells	hlca	FALSE
ENSG00000174718	RESF1	0.0251326484297122	Innate lymphoid cell_cellRef	CD8 T cells	hlca	FALSE
ENSG00000174807	CD248	0.00265170931886982	Adventitial fibroblasts_hlca	CD8 T cells	hlca	FALSE
ENSG00000175063	UBE2C	1.2623235789988e-13	Alveolar Mph proliferating_hlca	CD8 T cells	hlca	FALSE
ENSG00000175084	DES	0.00122581540610633	Airway smooth muscle cell_cellRef	CD8 T cells	hlca	FALSE
ENSG00000176009	ASCL3	1.45152986852359e-15	Ionocyte_hlca	CD8 T cells	hlca	FALSE
ENSG00000176009	ASCL3	1.45152986852359e-15	Ionocyte_cellRef	CD8 T cells	hlca	FALSE
ENSG00000180644	PRF1	0.999999995090915	NK cells_hlca	CD8 T cells	hlca	FALSE
ENSG00000181458	TMEM45A	0.00139193282027772	Secretory cell_cellRef	CD8 T cells	hlca	FALSE
ENSG00000182010	RTKN2	1.4143541893219e-09	Alveolar type 1 cell_cellRef	CD8 T cells	hlca	FALSE
ENSG00000183019	MCEMP1	1.88637044162832e-06	Alveolar macrophage_cellRef	CD8 T cells	hlca	FALSE
ENSG00000184530	C6orf58	5.02690383434312e-05	SMG serous (bronchial)_hlca	CD8 T cells	hlca	FALSE
ENSG00000184937	WT1	7.46633964290172e-10	Subpleural fibroblasts_hlca	CD8 T cells	hlca	FALSE
ENSG00000186810	CXCR3	0.441486455759804	Innate lymphoid cell_cellRef	CD8 T cells	hlca	FALSE
ENSG00000186847	KRT14	0.499138199439718	Hillock-like_hlca	CD8 T cells	hlca	FALSE
ENSG00000187479	C11orf96	0.00921737960733049	SM activated stress response_hlca	CD8 T cells	hlca	FALSE
ENSG00000187908	DMBT1	1.11022302462516e-16	SMG duct_hlca	CD8 T cells	hlca	FALSE
ENSG00000189058	APOD	0.147496974201594	Peribronchial fibroblasts_hlca	CD8 T cells	hlca	FALSE
ENSG00000196735	HLA-DQA1	0.887515062587674	DC2_hlca	CD8 T cells	hlca	FALSE
ENSG00000197353	LYPD2	0	Goblet (nasal)_hlca	CD8 T cells	hlca	FALSE
ENSG00000197446	CYP2F1	0.118066621248361	Club (non-nasal)_hlca	CD8 T cells	hlca	FALSE
ENSG00000197614	MFAP5	0	Alveolar fibroblast 2_cellRef	CD8 T cells	hlca	FALSE
ENSG00000197870	PRB3	7.81047337916618e-10	Serous cell_cellRef	CD8 T cells	hlca	FALSE
ENSG00000197943	PLCG2	0.15462281932396	Goblet (bronchial)_hlca	CD8 T cells	hlca	FALSE
ENSG00000197992	CLEC9A	4.98269001059093e-08	Classical DC subset 1_cellRef	CD8 T cells	hlca	FALSE
ENSG00000197992	CLEC9A	4.98269001059093e-08	DC1_hlca	CD8 T cells	hlca	FALSE
ENSG00000198523	PLN	1.7978924043982e-07	Vascular smooth muscle cell_cellRef	CD8 T cells	hlca	FALSE
ENSG00000198542	ITGBL1	0.000124417555403045	Secondary crest myofibroblast_cellRef	CD8 T cells	hlca	FALSE
ENSG00000198851	CD3E	0.875290530586721	T cells proliferating_hlca	CD8 T cells	hlca	FALSE
ENSG00000198851	CD3E	0.875290530586721	CD8+ T cell_cellRef	CD8 T cells	hlca	FALSE
ENSG00000198901	PRC1	0.00158103751430749	AT2 proliferating_hlca	CD8 T cells	hlca	FALSE
ENSG00000204305	AGER	1.70904593306265e-05	AT1_hlca	CD8 T cells	hlca	FALSE
ENSG00000205420	KRT6A	0.988998442547895	Hillock-like_hlca	CD8 T cells	hlca	FALSE
ENSG00000206073	SERPINB4	0.471127916319725	Suprabasal_hlca	CD8 T cells	hlca	FALSE
ENSG00000213088	ACKR1	0.105372064140671	EC venous pulmonary_hlca	CD8 T cells	hlca	FALSE
ENSG00000215182	MUC5AC	0.000692092181506565	Goblet cell_cellRef	CD8 T cells	hlca	FALSE
ENSG00000215182	MUC5AC	0.000692092181506565	Goblet (nasal)_hlca	CD8 T cells	hlca	FALSE
ENSG00000226777	FAM30A	0.0147874939062953	Hematopoietic stem cells_hlca	CD8 T cells	hlca	FALSE
ENSG00000227507	LTB	0.432297912022627	CD4 T cells_hlca	CD8 T cells	hlca	FALSE
ENSG00000227507	LTB	0.432297912022627	CD4+ T cell_cellRef	CD8 T cells	hlca	FALSE
ENSG00000227877	MRLN	1.39683353772568e-09	Multiciliated (nasal)_hlca	CD8 T cells	hlca	FALSE
ENSG00000229807	XIST	0.997278860387112	AT0_hlca	CD8 T cells	hlca	FALSE
ENSG00000239961	LILRA4	0	Plasmacytoid DC_cellRef	CD8 T cells	hlca	FALSE
ENSG00000239961	LILRA4	0	Plasmacytoid DCs_hlca	CD8 T cells	hlca	FALSE
ENSG00000242265	PEG10	0.00321951208572258	AT2 proliferating_hlca	CD8 T cells	hlca	FALSE
ENSG00000243566	UPK3B	9.84767822842514e-14	Mesothelial cell_cellRef	CD8 T cells	hlca	FALSE
ENSG00000261857	MIA	1.9356270601345e-06	Myoepithelial cell_cellRef	CD8 T cells	hlca	FALSE
ENSG00000265107	GJA5	1.99340544071447e-12	Arterial endothelial cell_cellRef	CD8 T cells	hlca	FALSE
ENSG00000271503	CCL5	0.99999967739908	CD8 T cells_hlca	CD8 T cells	hlca	TRUE
ENSG00000274736	CCL23	1.00965785968521e-05	Venous endothelial cell_cellRef	CD8 T cells	hlca	FALSE
NA	MTRNR2L8	NA	Goblet (subsegmental)_hlca	CD8 T cells	hlca	FALSE
NA	C1orf194	NA	Multiciliated (non-nasal)_hlca	CD8 T cells	hlca	FALSE
NA	C1orf194	NA	Ciliated cell_cellRef	CD8 T cells	hlca	FALSE
NA	C9orf24	NA	Ciliated cell_cellRef	CD8 T cells	hlca	FALSE
ENSG00000007933	FMO3	4.55208796018569e-07	Multiciliated (nasal)_hlca	EC arterial	hlca	FALSE
ENSG00000009790	TRAF3IP3	0.00224925269457799	Innate lymphoid cell_cellRef	EC arterial	hlca	FALSE
ENSG00000010327	STAB1	0.31112347990128	Interstitial Mph perivascular_hlca	EC arterial	hlca	FALSE
ENSG00000025423	HSD17B6	0.00538282720613503	AT0_hlca	EC arterial	hlca	FALSE
ENSG00000028277	POU2F2	1.85261225835731e-05	Patrolling monocyte_cellRef	EC arterial	hlca	FALSE
ENSG00000038427	VCAN	0.00092946674010097	Inflammatory monocyte_cellRef	EC arterial	hlca	FALSE
ENSG00000038945	MSR1	8.77989236869325e-10	Alveolar macrophages_hlca	EC arterial	hlca	FALSE
ENSG00000041982	TNC	9.99200722162641e-15	Suprabasal_hlca	EC arterial	hlca	FALSE
ENSG00000049768	FOXP3	1.3855050713836e-07	T regulatory cell_cellRef	EC arterial	hlca	FALSE
ENSG00000050165	DKK3	0.866310161460805	Myofibroblasts_hlca	EC arterial	hlca	FALSE
ENSG00000050730	TNIP3	3.64711258071804e-06	Alveolar Mph CCL3+_hlca	EC arterial	hlca	FALSE
ENSG00000051128	HOMER3	0.535031221960193	Tuft_hlca	EC arterial	hlca	FALSE
ENSG00000070031	SCT	0.0172130212040739	Plasmacytoid DC_cellRef	EC arterial	hlca	FALSE
ENSG00000072694	FCGR2B	7.9144552479482e-05	Interstitial Mph perivascular_hlca	EC arterial	hlca	FALSE
ENSG00000077943	ITGA8	2.05946371067967e-13	Alveolar fibroblast 1_cellRef	EC arterial	hlca	FALSE
ENSG00000078898	BPIFB2	1.74265726083419e-08	SMG mucous_hlca	EC arterial	hlca	FALSE
ENSG00000078898	BPIFB2	1.74265726083419e-08	Mucous cell_cellRef	EC arterial	hlca	FALSE
ENSG00000085265	FCN1	0.0106874029290077	Classical monocyte_hlca	EC arterial	hlca	FALSE
ENSG00000100292	HMOX1	0.0569299486380279	Alveolar Mph MT-positive_hlca	EC arterial	hlca	FALSE
ENSG00000100604	CHGA	0	Neuroendocrine_hlca	EC arterial	hlca	FALSE
ENSG00000100604	CHGA	0	Pulmonary neuroendocrine cell_cellRef	EC arterial	hlca	FALSE
ENSG00000101162	TUBB1	6.89724429034106e-06	Megakaryocyte/Platelet_cellRef	EC arterial	hlca	FALSE
ENSG00000101955	SRPX	0.983203581736267	Venous endothelial cell_cellRef	EC arterial	hlca	FALSE
ENSG00000101955	SRPX	0.983203581736267	EC venous pulmonary_hlca	EC arterial	hlca	FALSE
ENSG00000102575	ACP5	2.18787399308695e-09	Alveolar macrophage_cellRef	EC arterial	hlca	FALSE
ENSG00000102962	CCL22	1.67456326582993e-13	Mature DC subset_cellRef	EC arterial	hlca	FALSE
ENSG00000102962	CCL22	1.67456326582993e-13	Migratory DCs_hlca	EC arterial	hlca	FALSE
ENSG00000104332	SFRP1	0.492946654764002	Myoepithelial cell_cellRef	EC arterial	hlca	FALSE
ENSG00000104972	LILRB1	0.00168012400643658	Non-classical monocyte_hlca	EC arterial	hlca	FALSE
ENSG00000105369	CD79A	4.44835026350288e-06	B cells_hlca	EC arterial	hlca	FALSE
ENSG00000105374	NKG7	0.0622636127791221	CD8+ T cell_cellRef	EC arterial	hlca	FALSE
ENSG00000106819	ASPN	2.45450931710689e-05	Myofibroblasts_hlca	EC arterial	hlca	FALSE
ENSG00000106819	ASPN	2.45450931710689e-05	Secondary crest myofibroblast_cellRef	EC arterial	hlca	FALSE
ENSG00000107562	CXCL12	0.99381577897077	Subpleural fibroblasts_hlca	EC arterial	hlca	FALSE
ENSG00000107796	ACTA2	0.219751589035325	Smooth muscle cell_hlca	EC arterial	hlca	FALSE
ENSG00000111215	PRR4	0.206243216882502	SMG serous (bronchial)_hlca	EC arterial	hlca	FALSE
ENSG00000111404	RERGL	5.55111512312578e-17	SM activated stress response_hlca	EC arterial	hlca	FALSE
ENSG00000111796	KLRB1	0.00399552403096526	Natural killer cell_cellRef	EC arterial	hlca	FALSE
ENSG00000114200	BCHE	1.44561747295047e-08	Airway smooth muscle cell_cellRef	EC arterial	hlca	FALSE
ENSG00000114200	BCHE	1.44561747295047e-08	Myofibroblasts_hlca	EC arterial	hlca	FALSE
ENSG00000114638	UPK1B	0	Suprabasal cell_cellRef	EC arterial	hlca	FALSE
ENSG00000115112	TFCP2L1	4.14391444492068e-08	Club (nasal)_hlca	EC arterial	hlca	FALSE
ENSG00000115523	GNLY	0.250468225807123	Natural killer cell_cellRef	EC arterial	hlca	FALSE
ENSG00000116690	PRG4	3.36702887793194e-13	Mesothelium_hlca	EC arterial	hlca	FALSE
ENSG00000117724	CENPF	7.82217010053543e-08	Lymphatic EC proliferating_hlca	EC arterial	hlca	FALSE
ENSG00000118513	MYB	6.83136880397228e-11	Tuft_hlca	EC arterial	hlca	FALSE
ENSG00000122852	SFTPA1	0.943484896522247	AT2_hlca	EC arterial	hlca	FALSE
ENSG00000122852	SFTPA1	0.943484896522247	Alveolar type 2 cell_cellRef	EC arterial	hlca	FALSE
ENSG00000124491	F13A1	1.25912676277595e-05	Interstitial Mph perivascular_hlca	EC arterial	hlca	FALSE
ENSG00000124491	F13A1	1.25912676277595e-05	Interstitial macrophage_cellRef	EC arterial	hlca	FALSE
ENSG00000126549	STATH	5.72458747072346e-17	SMG serous (nasal)_hlca	EC arterial	hlca	FALSE
ENSG00000126861	OMG	0	Multiciliated (nasal)_hlca	EC arterial	hlca	FALSE
ENSG00000128422	KRT17	3.41675820969556e-09	Basal resting_hlca	EC arterial	hlca	FALSE
ENSG00000129226	CD68	NA	Monocyte-derived Mph_hlca	EC arterial	hlca	FALSE
ENSG00000130300	PLVAP	0.999999686140496	EC venous systemic_hlca	EC arterial	hlca	FALSE
ENSG00000130300	PLVAP	0.999999686140496	Systemic venous endothelial cell_cellRef	EC arterial	hlca	FALSE
ENSG00000131042	LILRB2	0.000105567363578918	Non-classical monocyte_hlca	EC arterial	hlca	FALSE
ENSG00000131042	LILRB2	0.000105567363578918	Patrolling monocyte_cellRef	EC arterial	hlca	FALSE
ENSG00000131097	HIGD1B	0	Pericytes_hlca	EC arterial	hlca	FALSE
ENSG00000131097	HIGD1B	0	Pericyte_cellRef	EC arterial	hlca	FALSE
ENSG00000131203	IDO1	1	Classical DC subset 1_cellRef	EC arterial	hlca	FALSE
ENSG00000131400	NAPSA	0.0699417309070897	Alveolar type 2 cell_cellRef	EC arterial	hlca	FALSE
ENSG00000131471	AOC3	1.89355179859296e-05	Alveolar fibroblasts_hlca	EC arterial	hlca	FALSE
ENSG00000131747	TOP2A	5.82194181752982e-10	AT2 proliferating_hlca	EC arterial	hlca	FALSE
ENSG00000132465	JCHAIN	0.801441588323207	Plasma cells_hlca	EC arterial	hlca	FALSE
ENSG00000132465	JCHAIN	0.801441588323207	Plasmacytoid DCs_hlca	EC arterial	hlca	FALSE
ENSG00000132514	CLEC10A	0.000317605848397684	DC2_hlca	EC arterial	hlca	FALSE
ENSG00000132514	CLEC10A	0.000317605848397684	Classical DC subset 2_cellRef	EC arterial	hlca	FALSE
ENSG00000133392	MYH11	0.0759391591127369	Vascular smooth muscle cell_cellRef	EC arterial	hlca	FALSE
ENSG00000134443	GRP	0	Neuroendocrine_hlca	EC arterial	hlca	FALSE
ENSG00000134443	GRP	0	Pulmonary neuroendocrine cell_cellRef	EC arterial	hlca	FALSE
ENSG00000134986	NREP	0.463621023693616	Tuft cell_cellRef	EC arterial	hlca	FALSE
ENSG00000135549	PKIB	1.25909326097462e-05	Classical DC subset 2_cellRef	EC arterial	hlca	FALSE
ENSG00000136160	EDNRB	0.302958491615089	EC aerocyte capillary_hlca	EC arterial	hlca	FALSE
